
S&P 500 INDEX,Last: 6706.21,Change:  74.02
Date: 16 marzo 2026 alle ore 13:11 GMT-4,Bid: 6704.5698,Ask: 6708.0298,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 18 2026,SPX261218C06400000,744.3,36.1,747.5,749.7,165,0.2212,0.6768,0.0003,5976,6400.00,SPX261218P06400000,299.5,-42.1,301.6,302.5,4,0.2212,-0.3245,0.0003,14877
Fri Dec 18 2026,SPX261218C06425000,740.4,49.05,729.6,732,4,0.2196,0.6701,0.0003,285,6425.00,SPX261218P06425000,305.8,-43,308.1,309,2,0.2197,-0.3312,0.0003,2254
Fri Dec 18 2026,SPX261218C06450000,722.5,48.4,712,714.4,1,0.2181,0.6633,0.0003,943,6450.00,SPX261218P06450000,314.98,-41.07,314.7,315.7,3,0.2182,-0.338,0.0003,2247
Fri Dec 18 2026,SPX261218C06475000,709.59,0,694.5,696.9,0,0.2166,0.6564,0.0003,382,6475.00,SPX261218P06475000,325.9,-37.6,321.5,322.5,5,0.2167,-0.3449,0.0003,1270
Fri Dec 18 2026,SPX261218C06500000,670.63,30.13,677.4,679.5,6,0.2151,0.6494,0.0003,11010,6500.00,SPX261218P06500000,326.93,-44.07,328.4,329.5,24,0.2152,-0.3519,0.0003,14616
Fri Dec 18 2026,SPX261218C06525000,656.2,32.1,660.1,662.1,20,0.2136,0.6423,0.0003,154,6525.00,SPX261218P06525000,377.5,0,335.4,336.5,0,0.2136,-0.359,0.0003,827
Fri Dec 18 2026,SPX261218C06550000,640.16,32.41,643.2,645.1,302,0.212,0.635,0.0003,1565,6550.00,SPX261218P06550000,346,-40.55,342.6,343.7,703,0.2121,-0.3663,0.0003,4106
Fri Dec 18 2026,SPX261218C06575000,629.4,37.9,626.1,628.2,75,0.2105,0.6277,0.0003,154,6575.00,SPX261218P06575000,355.83,-38.62,349.9,351.1,4,0.2106,-0.3737,0.0003,653
Fri Dec 18 2026,SPX261218C06600000,616.49,41.14,609.5,611.4,3,0.209,0.6202,0.0003,7705,6600.00,SPX261218P06600000,355.94,-46.71,357.3,358.6,1,0.209,-0.3812,0.0003,15591
Fri Dec 18 2026,SPX261218C06625000,574.42,0,592.7,594.8,0,0.2074,0.6126,0.0003,276,6625.00,SPX261218P06625000,397.42,0,364.9,366.2,0,0.2075,-0.3888,0.0003,1207
Fri Dec 18 2026,SPX261218C06650000,586.27,42.82,576.6,578.3,2,0.2059,0.6048,0.0003,2303,6650.00,SPX261218P06650000,378.87,-40.48,372.7,374,6,0.2059,-0.3965,0.0003,3102
Fri Dec 18 2026,SPX261218C06675000,620.66,0,560.1,561.9,0,0.2043,0.597,0.0003,625,6675.00,SPX261218P06675000,400,0,380.2,382,0,0.2043,-0.4044,0.0003,2809
Fri Dec 18 2026,SPX261218C06700000,541.27,29.02,544.1,545.7,11,0.2028,0.589,0.0003,8757,6700.00,SPX261218P06700000,389.6,-47.1,388.2,390,12,0.2027,-0.4123,0.0003,10932
Fri Dec 18 2026,SPX261218C06725000,525.27,28.32,527.9,529.7,1,0.2012,0.5809,0.0003,864,6725.00,SPX261218P06725000,395.61,-49.94,396.4,398.3,2,0.2011,-0.4204,0.0003,12397
Fri Dec 18 2026,SPX261218C06750000,512.8,31.05,512.2,513.9,1,0.1996,0.5727,0.0003,5043,6750.00,SPX261218P06750000,405.53,-49.07,404.7,406.7,4,0.1996,-0.4287,0.0003,3995
Fri Dec 18 2026,SPX261218C06775000,483.01,0,496.4,498.2,0,0.198,0.5643,0.0003,1143,6775.00,SPX261218P06775000,459.3,0,413.2,415.2,0,0.198,-0.437,0.0003,1034
Fri Dec 18 2026,SPX261218C06800000,478.26,26.36,481,482.6,171,0.1965,0.5558,0.0004,18985,6800.00,SPX261218P06800000,428.74,-44.56,422,424,101,0.1964,-0.4455,0.0004,14411
Fri Dec 18 2026,SPX261218C06825000,473.6,36.45,465.5,467.3,1,0.1949,0.5472,0.0004,3208,6825.00,SPX261218P06825000,429.1,-53.8,430.9,432.9,1,0.1948,-0.4541,0.0004,1400
Fri Dec 18 2026,SPX261218C06850000,445.4,22.65,450.5,452.1,550,0.1933,0.5384,0.0004,14713,6850.00,SPX261218P06850000,449.2,0,440,442,0,0.1932,-0.4629,0.0004,11511
Fri Dec 18 2026,SPX261218C06875000,416.1,0,435.5,437.2,0,0.1917,0.5296,0.0004,2300,6875.00,SPX261218P06875000,499.7,0,449.3,451.3,0,0.1916,-0.4718,0.0004,1369
Fri Dec 18 2026,SPX261218C06900000,424.3,29.9,420.7,422.4,250,0.1901,0.5206,0.0004,13043,6900.00,SPX261218P06900000,462.62,-50.18,458.7,460.7,1,0.19,-0.4808,0.0004,12912
Fri Dec 18 2026,SPX261218C06925000,391.69,0,406.1,407.8,0,0.1885,0.5114,0.0004,3610,6925.00,SPX261218P06925000,488.87,0,468.4,470.4,0,0.1884,-0.4899,0.0004,1056
Fri Dec 18 2026,SPX261218C06950000,382.5,0,391.7,393.4,0,0.1868,0.5022,0.0004,5136,6950.00,SPX261218P06950000,502.71,0,478.2,480.3,0,0.1868,-0.4991,0.0004,4141
Fri Dec 18 2026,SPX261218C06975000,375.59,22.34,377.4,379.2,44,0.1852,0.4928,0.0004,446,6975.00,SPX261218P06975000,455.6,0,488.3,490.4,0,0.1852,-0.5085,0.0004,2440
Fri Dec 18 2026,SPX261218C07000000,366.21,26.16,363.6,365.3,412,0.1836,0.4833,0.0004,94240,7000.00,SPX261218P07000000,500.94,-54.46,498.5,500.6,567,0.1836,-0.518,0.0004,94181
Fri Dec 18 2026,SPX261218C07025000,352.12,25.02,349.7,351.5,2,0.182,0.4736,0.0004,780,7025.00,SPX261218P07025000,561.05,0,509.1,511.1,0,0.182,-0.5277,0.0004,972
Fri Dec 18 2026,SPX261218C07050000,337.3,23.05,336.3,337.9,4,0.1804,0.4639,0.0004,3014,7050.00,SPX261218P07050000,572.35,0,519.8,521.8,0,0.1804,-0.5374,0.0004,1094
Fri Dec 18 2026,SPX261218C07075000,327.3,0,322.9,324.6,0,0.1788,0.454,0.0004,792,7075.00,SPX261218P07075000,479.6,0,530.7,532.7,0,0.1787,-0.5473,0.0004,659
Fri Dec 18 2026,SPX261218C07100000,316.55,27.1,310,311.5,10,0.1772,0.444,0.0004,6078,7100.00,SPX261218P07100000,539.82,-61.83,541.9,543.9,400,0.1771,-0.5573,0.0004,6147
Fri Dec 18 2026,SPX261218C07125000,290.06,0,297.2,298.6,0,0.1756,0.434,0.0004,1934,7125.00,SPX261218P07125000,566.26,0,553.4,555.3,0,0.1756,-0.5674,0.0004,320
Fri Dec 18 2026,SPX261218C07150000,285.1,19.45,284.7,286.1,1,0.174,0.4238,0.0004,5883,7150.00,SPX261218P07150000,565.23,-61.12,565,567,2,0.174,-0.5776,0.0004,3701
Fri Dec 18 2026,SPX261218C07175000,256.2,0,272.4,273.8,0,0.1725,0.4135,0.0004,2435,7175.00,SPX261218P07175000,543.17,0,577.1,579,0,0.1724,-0.5878,0.0004,3073
Fri Dec 18 2026,SPX261218C07200000,266,23.05,260.5,261.9,41,0.1709,0.4031,0.0004,14207,7200.00,SPX261218P07200000,586.12,-66.03,589.4,591.3,2,0.1709,-0.5982,0.0004,8715
Fri Dec 18 2026,SPX261218C07225000,239.8,0,248.8,250.2,0,0.1694,0.3927,0.0004,2868,7225.00,SPX261218P07225000,651.15,0,602,603.9,0,0.1693,-0.6086,0.0004,957
Fri Dec 18 2026,SPX261218C07250000,237.2,15.75,237.4,238.9,37,0.1679,0.3822,0.0004,6436,7250.00,SPX261218P07250000,584.16,0,614.8,616.9,0,0.1678,-0.6191,0.0004,1137
Fri Dec 18 2026,SPX261218C07275000,213.2,0,226.3,227.9,0,0.1664,0.3717,0.0004,2424,7275.00,SPX261218P07275000,557.08,0,628,630.1,0,0.1664,-0.6296,0.0004,111
Fri Dec 18 2026,SPX261218C07300000,218.5,17.5,215.6,217.1,379,0.165,0.3612,0.0004,4653,7300.00,SPX261218P07300000,693.52,0,641.5,643.6,0,0.1649,-0.6402,0.0004,2416
Fri Dec 18 2026,SPX261218C07325000,207.3,16,205.1,206.7,74,0.1635,0.3506,0.0004,7361,7325.00,SPX261218P07325000,653.5,0,655.4,657.7,0,0.1636,-0.6507,0.0004,122
Fri Dec 18 2026,SPX261218C07350000,183.9,0,195,196.5,0,0.1621,0.3401,0.0004,6129,7350.00,SPX261218P07350000,636.25,0,669.5,671.9,0,0.1621,-0.6613,0.0004,599
Fri Dec 18 2026,SPX261218C07375000,174.8,0,185.1,186.8,0,0.1607,0.3295,0.0004,943,7375.00,SPX261218P07375000,650.01,0,684,686.3,0,0.1608,-0.6718,0.0004,132
Fri Dec 18 2026,SPX261218C07400000,165.3,0,175.7,177.3,0,0.1593,0.3191,0.0004,12258,7400.00,SPX261218P07400000,640.8,0,698.8,701.1,0,0.1594,-0.6823,0.0004,1491
Fri Dec 18 2026,SPX261218C07425000,165.9,10.3,166.6,168.1,20,0.158,0.3086,0.0004,1246,7425.00,SPX261218P07425000,713.89,0,713.9,716,0,0.158,-0.6927,0.0004,385
Fri Dec 18 2026,SPX261218C07450000,148.9,0,157.7,159.3,0,0.1568,0.2983,0.0004,3513,7450.00,SPX261218P07450000,724.14,-74.91,729.4,731.7,1,0.1568,-0.703,0.0004,324
Fri Dec 18 2026,SPX261218C07475000,150.94,11.34,149.3,150.8,1,0.1554,0.288,0.0004,678,7475.00,SPX261218P07475000,690.18,0,745.1,747.5,0,0.1556,-0.7133,0.0004,141
Fri Dec 18 2026,SPX261218C07500000,141.82,9.87,141.2,142.6,57,0.1542,0.2778,0.0004,14226,7500.00,SPX261218P07500000,707.77,0,761.3,763.6,0,0.1543,-0.7235,0.0004,4052
Fri Dec 18 2026,SPX261218C07525000,130.21,0,133.4,134.8,0,0.153,0.2678,0.0004,746,7525.00,SPX261218P07525000,675.86,0,777.7,780,0,0.1532,-0.7336,0.0004,32
Fri Dec 18 2026,SPX261218C07550000,124.13,0,125.9,127.3,0,0.1519,0.2579,0.0004,2179,7550.00,SPX261218P07550000,680.46,0,794.5,796.8,0,0.152,-0.7435,0.0004,54
Fri Dec 18 2026,SPX261218C07575000,124.75,0,118.7,120.1,0,0.1508,0.2481,0.0004,701,7575.00,SPX261218P07575000,695.48,0,807.8,815.8,0,0.1504,-0.7533,0.0004,69
Fri Dec 18 2026,SPX261218C07600000,115.7,10.8,111.9,113.2,2,0.1497,0.2384,0.0004,9651,7600.00,SPX261218P07600000,702.02,0,825.6,833.3,0,0.1495,-0.7629,0.0004,1493
Fri Dec 18 2026,SPX261218C07625000,124.41,0,105.3,106.7,0,0.1486,0.2289,0.0004,1657,7625.00,SPX261218P07625000,688.6,0,842.8,851,0,0.1483,-0.7724,0.0004,1
Fri Dec 18 2026,SPX261218C07650000,100.46,7.36,99.1,100.4,1,0.1476,0.2196,0.0003,1889,7650.00,SPX261218P07650000,785.63,0,861.3,870.1,0,0.1478,-0.7817,0.0003,323
Fri Dec 18 2026,SPX261218C07675000,91.36,0,93.2,94.5,0,0.1467,0.2105,0.0003,1249,7675.00,SPX261218P07675000,802.54,0,879,888.5,0,0.1467,-0.7909,0.0003,120
Fri Dec 18 2026,SPX261218C07700000,85.25,0,87.8,88.9,0,0.1459,0.2015,0.0003,7305,7700.00,SPX261218P07700000,820.47,0,898.3,907,0,0.1458,-0.7998,0.0003,728
Fri Dec 18 2026,SPX261218C07725000,80.1,0,82.5,83.5,0,0.1449,0.1928,0.0003,2283,7725.00,SPX261218P07725000,828.45,0,916.3,925.6,0,0.1446,-0.8086,0.0003,67
Fri Dec 18 2026,SPX261218C07750000,78.3,5.5,77.5,78.4,5,0.1441,0.1842,0.0003,5043,7750.00,SPX261218P07750000,834.57,0,936.3,944.7,0,0.144,-0.8171,0.0003,392
Fri Dec 18 2026,SPX261218C07775000,75.1,6.8,72.7,73.6,1,0.1433,0.1759,0.0003,409,7775.00,SPX261218P07775000,759.5,0,954.7,964.5,0,0.143,-0.8254,0.0003,166
Fri Dec 18 2026,SPX261218C07800000,68.41,4.31,68.1,69.1,4,0.1425,0.1678,0.0003,11942,7800.00,SPX261218P07800000,906.39,0,975.5,984.1,0,0.1425,-0.8335,0.0003,1228
Fri Dec 18 2026,SPX261218C07825000,67.3,0,63.8,64.7,0,0.1417,0.1599,0.0003,2263,7825.00,SPX261218P07825000,783.53,0,994.7,1004,0,0.1415,-0.8414,0.0003,11
Fri Dec 18 2026,SPX261218C07850000,62.2,5.65,59.8,60.7,6,0.141,0.1523,0.0003,2917,7850.00,SPX261218P07850000,881.76,0,1015.6,1024.2,0,0.1409,-0.849,0.0003,15
Fri Dec 18 2026,SPX261218C07875000,53.99,0,56,56.8,0,0.1403,0.1449,0.0003,330,7875.00,SPX261218P07875000,0,0,1035.1,1044.7,0,0.14,-0.8564,0.0003,0
Fri Dec 18 2026,SPX261218C07900000,52,2.25,52.4,53.2,1,0.1397,0.1378,0.0003,13408,7900.00,SPX261218P07900000,859.4,0,1056.8,1065.1,0,0.1397,-0.8635,0.0003,308
Fri Dec 18 2026,SPX261218C07950000,47.7,4.05,45.8,46.6,5,0.1385,0.1243,0.0002,1133,7950.00,SPX261218P07950000,890.13,0,1098.7,1107.2,0,0.1384,-0.877,0.0002,151
Fri Dec 18 2026,SPX261218C08000000,40.99,2.69,40,40.7,1018,0.1374,0.1119,0.0002,20453,8000.00,SPX261218P08000000,1147.76,-74.99,1141.4,1150,3,0.1373,-0.8894,0.0002,401
Fri Dec 18 2026,SPX261218C08050000,34.81,0,35,35.6,0,0.1365,0.1005,0.0002,185,8050.00,SPX261218P08050000,1037.49,0,1184.8,1193.2,0,0.1366,-0.9008,0.0002,2
Fri Dec 18 2026,SPX261218C08100000,31.75,2.35,30.5,31.1,20,0.1357,0.0902,0.0002,4311,8100.00,SPX261218P08100000,1219.32,0,1228.8,1237.2,0,0.1357,-0.9112,0.0002,111
Fri Dec 18 2026,SPX261218C08150000,27.72,1.92,26.6,27.2,1,0.135,0.0808,0.0002,1047,8150.00,SPX261218P08150000,1041.28,0,1273.4,1281.8,0,0.135,-0.9205,0.0002,30
Fri Dec 18 2026,SPX261218C08200000,23.52,0.82,23,23.6,1196,0.1341,0.0724,0.0002,9827,8200.00,SPX261218P08200000,1336.89,0,1318.4,1326.9,0,0.1344,-0.9289,0.0002,66
Fri Dec 18 2026,SPX261218C08300000,17.94,0.44,17.6,18.2,9,0.1335,0.0582,0.0001,7840,8300.00,SPX261218P08300000,0,0,1409.9,1418.5,0,0.1337,-0.9432,0.0001,0
Fri Dec 18 2026,SPX261218C08400000,13.82,0.22,13.5,14.1,10,0.1331,0.0469,0.0001,11060,8400.00,SPX261218P08400000,1240.74,0,1501.4,1512.3,0,0.1329,-0.9544,0.0001,59
Fri Dec 18 2026,SPX261218C08500000,11.1,0,10.5,11,0,0.1332,0.038,0.0001,12347,8500.00,SPX261218P08500000,1384.07,0,1580.9,1620,0,0.1322,-0.9634,0.0001,18
Fri Dec 18 2026,SPX261218C08600000,8.6,0.15,8.2,8.7,15,0.1336,0.0309,0.0001,7985,8600.00,SPX261218P08600000,1504.67,0,1678.7,1714.3,0,0.1358,-0.9704,0.0001,24
Fri Dec 18 2026,SPX261218C08700000,6.9,0.2,6.4,6.9,1,0.134,0.0253,0.0001,350,8700.00,SPX261218P08700000,1521.9,0,1770.7,1813.2,0,0.1374,-0.976,0.0001,3
Fri Dec 18 2026,SPX261218C08800000,5.55,0.15,5.1,5.6,2,0.135,0.0208,0.0001,13221,8800.00,SPX261218P08800000,1761.64,0,1866.5,1905.6,0,0.1334,-0.9806,0.0001,47
Fri Dec 18 2026,SPX261218C08900000,4.41,0,4,4.6,0,0.1359,0.0171,0,316,8900.00,SPX261218P08900000,1802.14,0,1962.6,2001.6,0,0.1344,-0.9842,0,2
Fri Dec 18 2026,SPX261218C09000000,3.5,-0.05,3.2,3.8,72,0.137,0.0141,0,40196,9000.00,SPX261218P09000000,1918.46,0,2058.8,2098.4,0,0.1369,-0.9872,0,218
Fri Dec 18 2026,SPX261218C09200000,2.35,0,2.2,2.55,0,0.1396,0.0097,0,18323,9200.00,SPX261218P09200000,2160.43,0,2251.7,2291.6,0,0.1406,-0.9916,0,25
Fri Dec 18 2026,SPX261218C09400000,1.74,0,1.5,1.8,0,0.1424,0.0068,0,4968,9400.00,SPX261218P09400000,2668.37,0,2445,2484,0,0.1397,-0.9946,0,55
Fri Dec 18 2026,SPX261218C09600000,1.15,-0.175,1.05,1.45,6,0.1463,0.0048,0,1901,9600.00,SPX261218P09600000,2620.68,0,2638.6,2677.5,0,0.1421,-0.9965,0,69
Fri Dec 18 2026,SPX261218C09800000,1.04,0,0.75,1.1,0,0.1496,0.0036,0,564,9800.00,SPX261218P09800000,0,0,2832.4,2871.3,0,0.1465,-0.9978,0,0
Fri Dec 18 2026,SPX261218C10000000,0.82,0,0.65,0.9,0,0.1544,0.0027,0,34512,10000.00,SPX261218P10000000,2772.75,0,3026.2,3065.1,0,0.1496,-0.9986,0,171
Fri Dec 18 2026,SPX261218C10200000,0.65,0,0.4,0.75,0,0.1573,0.0022,0,484,10200.00,SPX261218P10200000,2960.18,0,3220.2,3259.1,0,0.1567,-0.9992,0,5
Fri Dec 18 2026,SPX261218C10400000,0.3,0,0.3,0.6,0,0.1607,0.0018,0,294,10400.00,SPX261218P10400000,3184.97,0,3414.1,3453,0,0.1609,-0.9996,0,6
Fri Dec 18 2026,SPX261218C10600000,0.4,-0.1,0.2,0.5,12,0.1638,0.0015,0,632,10600.00,SPX261218P10600000,3519.89,0,3608.1,3647,0,0.1677,-0.9998,0,7
Fri Dec 18 2026,SPX261218C10800000,0.22,0,0.15,0.45,0,0.168,0.0013,0,531,10800.00,SPX261218P10800000,3714.02,0,3802.1,3841,0,0.1743,-1,0,7
Fri Dec 18 2026,SPX261218C11000000,0.35,0,0.2,0.4,0,0.1742,0.0011,0,781,11000.00,SPX261218P11000000,4033.16,0,3996.1,4035,0,0.1807,-1,0,57
Fri Dec 18 2026,SPX261218C11200000,0.3,0,0.1,0.35,0,0.1762,0.001,0,53,11200.00,SPX261218P11200000,0,0,4190.1,4229,0,0.187,-1,0,0
Fri Dec 18 2026,SPX261218C11400000,0.15,0,0.1,0.3,0,0.1804,0.0009,0,129,11400.00,SPX261218P11400000,4085.85,0,4384.1,4423,0,0.1933,-1,0,80
Fri Dec 18 2026,SPX261218C12000000,0.1,0,0,0.15,0,0.1838,0.0006,0,14506,12000.00,SPX261218P12000000,4919.39,0,4977.5,4992.1,0,0,-1,0,2957
Thu Dec 31 2026,SPXW261231C02800000,4103.37,0,3945.9,3967.2,0,0.5006,0.9886,0,25,2800.00,SPXW261231P02800000,17.1,0,15.1,15.5,0,0.5018,-0.0129,0,804
Thu Dec 31 2026,SPXW261231C03000000,3976,0,3756.3,3776.8,0,0.4819,0.9855,0,8,3000.00,SPXW261231P03000000,20.8,0,18.2,18.5,0,0.4799,-0.0159,0,40
Thu Dec 31 2026,SPXW261231C03200000,3785.09,0,3566.4,3586.2,0,0.4607,0.982,0,7,3200.00,SPXW261231P03200000,24.1,0,21.6,21.9,0,0.4589,-0.0194,0,163
Thu Dec 31 2026,SPXW261231C03400000,0,0,3377.4,3396.4,0,0.4416,0.978,0,0,3400.00,SPXW261231P03400000,26.06,-3.34,25.4,25.7,50,0.4384,-0.0235,0,369
Thu Dec 31 2026,SPXW261231C03500000,0,0,3282.4,3301,0,0.4302,0.9757,0,0,3500.00,SPXW261231P03500000,27.82,-3.98,27.5,27.8,4,0.4285,-0.0257,0,208
Thu Dec 31 2026,SPXW261231C03600000,0,0,3188.3,3206.5,0,0.4212,0.9733,0,0,3600.00,SPXW261231P03600000,30.29,-4.01,29.7,30,4,0.4187,-0.0282,0,114
Thu Dec 31 2026,SPXW261231C03700000,0,0,3094,3111.8,0,0.4114,0.9707,0,0,3700.00,SPXW261231P03700000,32.68,-4.37,32.1,32.4,54,0.4091,-0.0308,0,234
Thu Dec 31 2026,SPXW261231C03800000,0,0,2999.8,3017.2,0,0.4016,0.9679,0,0,3800.00,SPXW261231P03800000,35.49,-4.46,34.6,35,2,0.3998,-0.0336,0,167
Thu Dec 31 2026,SPXW261231C03900000,0,0,2906.2,2923.2,0,0.393,0.9648,0,0,3900.00,SPXW261231P03900000,37.76,-5.34,37.4,37.8,50,0.3907,-0.0366,0,35
Thu Dec 31 2026,SPXW261231C04000000,2884.02,0,2812.6,2829.2,0,0.384,0.9615,0,19,4000.00,SPXW261231P04000000,41.49,-5.06,40.3,40.8,46,0.3816,-0.0399,0,142
Thu Dec 31 2026,SPXW261231C04100000,0,0,2719.3,2735.3,0,0.3752,0.9579,0,0,4100.00,SPXW261231P04100000,43.37,-6.93,43.5,44,13,0.3729,-0.0435,0,21
Thu Dec 31 2026,SPXW261231C04200000,2842.54,0,2626,2642,0,0.3666,0.954,0,3,4200.00,SPXW261231P04200000,47.22,-7.23,47,47.6,8,0.3644,-0.0474,0,70
Thu Dec 31 2026,SPXW261231C04300000,0,0,2533.4,2549,0,0.3585,0.9497,0,0,4300.00,SPXW261231P04300000,48.9,0,50.7,51.4,0,0.356,-0.0517,0,101
Thu Dec 31 2026,SPXW261231C04400000,0,0,2440.6,2455.8,0,0.3497,0.945,0,0,4400.00,SPXW261231P04400000,56.21,-7.59,54.9,55.6,4,0.348,-0.0565,0,501
Thu Dec 31 2026,SPXW261231C04500000,2547.32,0,2348.5,2363.4,0,0.3417,0.9398,0.0001,1,4500.00,SPXW261231P04500000,59.88,-9.22,59.4,60.2,4,0.3401,-0.0616,0.0001,251
Thu Dec 31 2026,SPXW261231C04600000,0,0,2255.7,2271.6,0,0.3334,0.9341,0.0001,0,4600.00,SPXW261231P04600000,64.22,-10.78,64.5,65.3,3,0.3324,-0.0673,0.0001,66
Thu Dec 31 2026,SPXW261231C04700000,0,0,2164.6,2178.9,0,0.3252,0.9278,0.0001,0,4700.00,SPXW261231P04700000,70.32,-11.08,70,70.8,2,0.325,-0.0736,0.0001,141
Thu Dec 31 2026,SPXW261231C04750000,0,0,2119.3,2133.4,0,0.3216,0.9245,0.0001,0,4750.00,SPXW261231P04750000,83.7,0,72.9,73.7,0,0.3213,-0.077,0.0001,125
Thu Dec 31 2026,SPXW261231C04800000,2291.05,0,2074.2,2088.1,0,0.3181,0.921,0.0001,1,4800.00,SPXW261231P04800000,76.23,-12.17,76,76.9,4,0.3177,-0.0805,0.0001,129
Thu Dec 31 2026,SPXW261231C04850000,0,0,2029,2042.8,0,0.3144,0.9173,0.0001,0,4850.00,SPXW261231P04850000,79.7,-12.5,79.3,80.1,18,0.3142,-0.0842,0.0001,50
Thu Dec 31 2026,SPXW261231C04900000,0,0,1984.8,1998.3,0,0.3116,0.9134,0.0001,0,4900.00,SPXW261231P04900000,82.94,-13.26,82.7,83.6,2,0.3106,-0.0881,0.0001,25
Thu Dec 31 2026,SPXW261231C04950000,0,0,1939.7,1953.3,0,0.3079,0.9093,0.0001,0,4950.00,SPXW261231P04950000,91.64,0,86.3,87.1,0,0.3072,-0.0921,0.0001,15
Thu Dec 31 2026,SPXW261231C05000000,1919.01,0,1895.2,1908.6,0,0.3045,0.9051,0.0001,30,5000.00,SPXW261231P05000000,92.43,-12.32,90.1,90.9,16,0.3038,-0.0964,0.0001,109
Thu Dec 31 2026,SPXW261231C05050000,0,0,1850.8,1863.7,0,0.301,0.9006,0.0001,0,5050.00,SPXW261231P05050000,95.31,-13.99,94,94.9,8,0.3004,-0.1008,0.0001,46
Thu Dec 31 2026,SPXW261231C05100000,2053.67,0,1806.3,1819.7,0,0.2977,0.896,0.0001,1,5100.00,SPXW261231P05100000,101.9,0,98.2,99,0,0.297,-0.1055,0.0001,43
Thu Dec 31 2026,SPXW261231C05150000,0,0,1762.9,1775.5,0,0.2946,0.8911,0.0001,0,5150.00,SPXW261231P05150000,96.98,0,102.5,103.4,0,0.2938,-0.1103,0.0001,5
Thu Dec 31 2026,SPXW261231C05200000,0,0,1718.9,1731.5,0,0.2913,0.886,0.0001,0,5200.00,SPXW261231P05200000,116.33,0,107.1,108.2,0,0.2905,-0.1154,0.0001,397
Thu Dec 31 2026,SPXW261231C05250000,0,0,1675.3,1687.7,0,0.288,0.8807,0.0001,0,5250.00,SPXW261231P05250000,111.56,-18.29,111.8,112.7,18,0.2873,-0.1208,0.0001,132
Thu Dec 31 2026,SPXW261231C05300000,1625.01,0,1632,1644.1,0,0.2848,0.8751,0.0001,11,5300.00,SPXW261231P05300000,116.39,-19.21,116.8,117.7,28,0.2841,-0.1263,0.0001,176
Thu Dec 31 2026,SPXW261231C05350000,0,0,1588.9,1600.9,0,0.2817,0.8693,0.0001,0,5350.00,SPXW261231P05350000,137.36,0,122.1,123,0,0.281,-0.1321,0.0001,101
Thu Dec 31 2026,SPXW261231C05400000,1539.76,0,1545.9,1558.1,0,0.2786,0.8633,0.0001,2,5400.00,SPXW261231P05400000,130.5,-17.5,127.6,128.7,1,0.278,-0.1382,0.0001,97
Thu Dec 31 2026,SPXW261231C05450000,1733.85,0,1504.3,1515.2,0,0.2759,0.857,0.0001,1,5450.00,SPXW261231P05450000,122.15,0,133.4,134.4,0,0.275,-0.1444,0.0001,2007
Thu Dec 31 2026,SPXW261231C05475000,0,0,1483.1,1494,0,0.2744,0.8537,0.0001,0,5475.00,SPXW261231P05475000,0,0,136.4,137.4,0,0.2735,-0.1477,0.0001,0
Thu Dec 31 2026,SPXW261231C05500000,1560.23,0,1462,1472.9,0,0.273,0.8504,0.0001,70,5500.00,SPXW261231P05500000,162.08,0,139.5,140.5,0,0.272,-0.151,0.0001,482
Thu Dec 31 2026,SPXW261231C05525000,0,0,1441,1451.6,0,0.2714,0.847,0.0001,0,5525.00,SPXW261231P05525000,0,0,142.7,143.7,0,0.2705,-0.1544,0.0001,0
Thu Dec 31 2026,SPXW261231C05550000,1517.96,0,1420.1,1430.8,0,0.2699,0.8436,0.0001,2,5550.00,SPXW261231P05550000,146.39,-22.46,145.9,146.9,2,0.2691,-0.1579,0.0001,39
Thu Dec 31 2026,SPXW261231C05575000,0,0,1399.2,1409.8,0,0.2685,0.84,0.0001,0,5575.00,SPXW261231P05575000,0,0,149.2,150.2,0,0.2676,-0.1614,0.0001,0
Thu Dec 31 2026,SPXW261231C05600000,1535.28,0,1378.3,1388.9,0,0.2671,0.8364,0.0002,10,5600.00,SPXW261231P05600000,156.22,-20.18,152.6,153.6,24,0.2662,-0.165,0.0002,47
Thu Dec 31 2026,SPXW261231C05625000,0,0,1357.5,1367.9,0,0.2656,0.8328,0.0002,0,5625.00,SPXW261231P05625000,0,0,156.1,157,0,0.2647,-0.1687,0.0002,0
Thu Dec 31 2026,SPXW261231C05650000,0,0,1336.9,1347.3,0,0.264,0.829,0.0002,115,5650.00,SPXW261231P05650000,165.72,0,159.6,160.6,0,0.2632,-0.1724,0.0002,25
Thu Dec 31 2026,SPXW261231C05675000,0,0,1316.2,1326.5,0,0.2626,0.8252,0.0002,0,5675.00,SPXW261231P05675000,174.98,0,163.2,164.2,0,0.2618,-0.1762,0.0002,2
Thu Dec 31 2026,SPXW261231C05700000,1422.73,0,1295.8,1305.9,0,0.2611,0.8213,0.0002,11,5700.00,SPXW261231P05700000,163.16,0,166.9,167.9,0,0.2602,-0.1801,0.0002,644
Thu Dec 31 2026,SPXW261231C05710000,0,0,1287.7,1297.8,0,0.2605,0.8197,0.0002,0,5710.00,SPXW261231P05710000,169.8,-24.35,168.4,169.5,1,0.2597,-0.1817,0.0002,3
